BookingID,CustomerID,TableNumber,BookingDate
3182,301,5,2020-10-08 00:00:00.000
3193,914,5,2020-10-09 00:00:00.000
3200,691,5,2020-10-11 00:00:00.000
3230,357,5,2020-10-16 00:00:00.000
3242,877,5,2020-10-17 00:00:00.000
3261,819,5,2020-10-18 00:00:00.000
3275,106,5,2020-10-19 00:00:00.000
3283,370,5,2020-10-20 00:00:00.000
3304,434,5,2020-10-22 00:00:00.000
3306,323,5,2020-10-23 00:00:00.000
3321,189,5,2020-10-26 00:00:00.000
3341,736,5,2020-10-27 00:00:00.000
3351,863,5,2020-10-28 00:00:00.000
3361,879,5,2020-10-30 00:00:00.000
3379,913,5,2020-11-03 00:00:00.000
3386,608,5,2020-11-04 00:00:00.000
3412,449,5,2020-11-07 00:00:00.000
3419,383,5,2020-11-13 00:00:00.000
3430,154,5,2020-11-15 00:00:00.000
3440,485,5,2020-11-16 00:00:00.000
3461,64,5,2020-11-17 00:00:00.000
3473,717,5,2020-11-19 00:00:00.000
3481,611,5,2020-11-20 00:00:00.000
3497,185,5,2020-11-21 00:00:00.000
3524,799,5,2020-11-24 00:00:00.000
3531,652,5,2020-11-25 00:00:00.000
3549,483,5,2020-11-28 00:00:00.000
3569,896,5,2020-11-29 00:00:00.000
3577,613,5,2020-12-05 00:00:00.000
3595,850,5,2020-12-07 00:00:00.000
3601,743,5,2020-12-08 00:00:00.000
3623,517,5,2020-12-10 00:00:00.000
3639,386,5,2020-12-14 00:00:00.000
3654,792,5,2020-12-15 00:00:00.000
3660,975,5,2020-12-16 00:00:00.000
3678,451,5,2020-12-17 00:00:00.000
3692,865,5,2020-12-18 00:00:00.000
3712,152,5,2020-12-19 00:00:00.000
3722,82,5,2020-12-21 00:00:00.000
3728,141,5,2020-12-23 00:00:00.000
3746,676,5,2020-12-27 00:00:00.000
3757,260,5,2020-12-28 00:00:00.000
3771,234,5,2020-12-30 00:00:00.000
3802,110,5,2021-01-02 00:00:00.000
3811,48,5,2021-01-03 00:00:00.000
3835,876,5,2021-01-07 00:00:00.000
3851,358,5,2021-01-08 00:00:00.000
3863,758,5,2021-01-09 00:00:00.000
3869,626,5,2021-01-11 00:00:00.000
3889,823,5,2021-01-12 00:00:00.000
3906,769,5,2021-01-17 00:00:00.000
3916,314,5,2021-01-18 00:00:00.000
3928,276,5,2021-01-19 00:00:00.000
3939,636,5,2021-01-21 00:00:00.000
3945,314,5,2021-01-22 00:00:00.000
3966,970,5,2021-01-25 00:00:00.000
3995,788,5,2021-01-28 00:00:00.000
4011,915,5,2021-01-29 00:00:00.000
4031,483,5,2021-02-02 00:00:00.000
4045,450,5,2021-02-03 00:00:00.000
4066,298,5,2021-02-04 00:00:00.000
4075,664,5,2021-02-05 00:00:00.000
4091,39,5,2021-02-06 00:00:00.000
4099,862,5,2021-02-07 00:00:00.000
4120,1,5,2021-02-08 00:00:00.000
4130,131,5,2021-02-10 00:00:00.000
4142,117,5,2021-02-11 00:00:00.000
4150,322,5,2021-02-14 00:00:00.000
4176,258,5,2021-02-16 00:00:00.000
4185,481,5,2021-02-18 00:00:00.000
4199,299,5,2021-02-19 00:00:00.000
4216,93,5,2021-02-21 00:00:00.000
4231,984,5,2021-02-24 00:00:00.000
4235,589,5,2021-02-25 00:00:00.000
4250,463,5,2021-02-26 00:00:00.000
4264,494,5,2021-03-02 00:00:00.000
4278,87,5,2021-03-03 00:00:00.000
4293,880,5,2021-03-04 00:00:00.000
4308,982,5,2021-03-11 00:00:00.000
4321,397,5,2021-03-12 00:00:00.000
4333,113,5,2021-03-13 00:00:00.000
4347,974,5,2021-03-16 00:00:00.000
4361,146,5,2021-03-19 00:00:00.000
4378,32,5,2021-03-20 00:00:00.000
4387,213,5,2021-03-25 00:00:00.000
4395,187,5,2021-03-27 00:00:00.000
4407,864,5,2021-03-28 00:00:00.000
4433,481,5,2021-04-03 00:00:00.000
4453,346,5,2021-04-04 00:00:00.000
4469,423,5,2021-04-07 00:00:00.000
4482,667,5,2021-04-08 00:00:00.000
4490,430,5,2021-04-10 00:00:00.000
4508,703,5,2021-04-12 00:00:00.000
4516,257,5,2021-04-15 00:00:00.000
4525,620,5,2021-04-17 00:00:00.000
4540,1,5,2021-04-19 00:00:00.000
4557,121,5,2021-04-21 00:00:00.000
4581,818,5,2021-04-23 00:00:00.000
4586,802,5,2021-04-24 00:00:00.000
4600,822,5,2021-04-25 00:00:00.000
4610,470,5,2021-04-27 00:00:00.000
4626,358,5,2021-04-28 00:00:00.000
4639,657,5,2021-05-01 00:00:00.000
4654,293,5,2021-05-02 00:00:00.000
4677,970,5,2021-05-10 00:00:00.000
4693,457,5,2021-05-11 00:00:00.000
4714,4,5,2021-05-17 00:00:00.000
4723,415,5,2021-05-19 00:00:00.000
4737,878,5,2021-05-20 00:00:00.000
4756,727,5,2021-05-22 00:00:00.000
4767,273,5,2021-05-25 00:00:00.000
4778,990,5,2021-05-26 00:00:00.000
4789,846,5,2021-05-28 00:00:00.000
4800,938,5,2021-05-29 00:00:00.000
4829,543,5,2021-05-31 00:00:00.000
4833,930,5,2021-06-01 00:00:00.000
4847,412,5,2021-06-03 00:00:00.000
4857,884,5,2021-06-04 00:00:00.000
4877,473,5,2021-06-08 00:00:00.000
4893,920,5,2021-06-12 00:00:00.000
4900,902,5,2021-06-13 00:00:00.000
4909,249,5,2021-06-14 00:00:00.000
4935,85,5,2021-06-15 00:00:00.000
4949,90,5,2021-06-16 00:00:00.000
4961,95,5,2021-06-17 00:00:00.000
4988,989,5,2021-06-21 00:00:00.000
5002,132,5,2021-06-22 00:00:00.000
5024,815,5,2021-06-28 00:00:00.000
5038,110,5,2021-06-30 00:00:00.000
5045,243,5,2021-07-01 00:00:00.000
5062,563,5,2021-07-02 00:00:00.000
5074,114,5,2021-07-03 00:00:00.000
5089,235,5,2021-07-06 00:00:00.000
5107,177,5,2021-07-09 00:00:00.000
5133,855,5,2021-07-13 00:00:00.000
5143,136,5,2021-07-14 00:00:00.000
5152,640,5,2021-07-20 00:00:00.000
5158,661,5,2021-07-21 00:00:00.000
5178,259,5,2021-07-23 00:00:00.000
5195,297,5,2021-07-24 00:00:00.000
5197,308,5,2021-07-25 00:00:00.000
5213,693,5,2021-07-26 00:00:00.000
5226,163,5,2021-07-29 00:00:00.000
5235,191,5,2021-07-30 00:00:00.000
5246,914,5,2021-07-31 00:00:00.000
5266,843,5,2021-08-02 00:00:00.000
5278,237,5,2021-08-04 00:00:00.000
5289,395,5,2021-08-06 00:00:00.000
5307,534,5,2021-08-09 00:00:00.000
5312,461,5,2021-08-10 00:00:00.000
5326,927,5,2021-08-11 00:00:00.000
5338,872,5,2021-08-12 00:00:00.000
5354,720,5,2021-08-16 00:00:00.000
5380,993,5,2021-08-20 00:00:00.000
5400,126,5,2021-08-21 00:00:00.000
5402,150,5,2021-08-22 00:00:00.000
5418,155,5,2021-08-27 00:00:00.000
5442,808,5,2021-08-30 00:00:00.000
5457,787,5,2021-08-31 00:00:00.000
5472,682,5,2021-09-01 00:00:00.000
5481,587,5,2021-09-02 00:00:00.000
5490,422,5,2021-09-03 00:00:00.000
5496,156,5,2021-09-04 00:00:00.000
5518,878,5,2021-09-05 00:00:00.000
5525,113,5,2021-09-06 00:00:00.000
5532,410,5,2021-09-07 00:00:00.000
5556,189,5,2021-09-10 00:00:00.000
5570,468,5,2021-09-11 00:00:00.000
5585,696,5,2021-09-13 00:00:00.000
5604,478,5,2021-09-14 00:00:00.000
5613,934,5,2021-09-16 00:00:00.000
5623,862,5,2021-09-18 00:00:00.000
5632,393,5,2021-09-21 00:00:00.000
5653,195,5,2021-09-23 00:00:00.000
5697,253,5,2021-09-27 00:00:00.000
5736,295,5,2021-10-01 00:00:00.000
5744,123,5,2021-10-02 00:00:00.000
5763,955,5,2021-10-03 00:00:00.000
5777,176,5,2021-10-04 00:00:00.000
5781,987,5,2021-10-05 00:00:00.000
5800,183,5,2021-10-06 00:00:00.000
5820,443,5,2021-10-07 00:00:00.000
5831,784,5,2021-10-09 00:00:00.000
5849,238,5,2021-10-13 00:00:00.000
5860,869,5,2021-10-16 00:00:00.000
5874,873,5,2021-10-19 00:00:00.000
5888,446,5,2021-10-22 00:00:00.000
5919,796,5,2021-10-26 00:00:00.000
5920,213,5,2021-10-27 00:00:00.000
5940,698,5,2021-10-28 00:00:00.000
5960,763,5,2021-10-29 00:00:00.000
5962,31,5,2021-10-30 00:00:00.000
5973,182,5,2021-11-03 00:00:00.000
5991,308,5,2021-11-05 00:00:00.000
6008,172,5,2021-11-08 00:00:00.000
6018,603,5,2021-11-11 00:00:00.000
6029,430,5,2021-11-16 00:00:00.000
6043,935,5,2021-11-17 00:00:00.000
6062,91,5,2021-11-18 00:00:00.000
6067,658,5,2021-11-19 00:00:00.000
6080,634,5,2021-11-20 00:00:00.000
6110,444,5,2021-11-23 00:00:00.000
6121,891,5,2021-11-27 00:00:00.000
6137,662,5,2021-11-28 00:00:00.000
6143,729,5,2021-11-30 00:00:00.000
6159,348,5,2021-12-01 00:00:00.000
6165,285,5,2021-12-07 00:00:00.000
6192,997,5,2021-12-09 00:00:00.000
6209,895,5,2021-12-14 00:00:00.000
6219,498,5,2021-12-15 00:00:00.000
6255,660,5,2021-12-20 00:00:00.000
6267,9,5,2021-12-21 00:00:00.000
6284,866,5,2021-12-22 00:00:00.000
6292,383,5,2021-12-23 00:00:00.000
6302,697,5,2021-12-24 00:00:00.000
6325,395,5,2021-12-25 00:00:00.000
6334,623,5,2021-12-31 00:00:00.000
6346,947,5,2022-01-01 00:00:00.000
6360,969,5,2022-01-03 00:00:00.000
6365,861,5,2022-01-04 00:00:00.000
6376,141,5,2022-01-06 00:00:00.000
6390,43,5,2022-01-09 00:00:00.000
6404,292,5,2022-01-15 00:00:00.000
6421,352,5,2022-01-16 00:00:00.000
6425,329,5,2022-01-17 00:00:00.000
6447,230,5,2022-01-18 00:00:00.000
6453,707,5,2022-01-19 00:00:00.000
6476,406,5,2022-01-21 00:00:00.000
6489,875,5,2022-01-22 00:00:00.000
6503,38,5,2022-01-23 00:00:00.000
6518,600,5,2022-01-25 00:00:00.000
6532,92,5,2022-01-26 00:00:00.000
6545,928,5,2022-01-27 00:00:00.000
6549,706,5,2022-01-30 00:00:00.000
6572,984,5,2022-01-31 00:00:00.000
6586,894,5,2022-02-02 00:00:00.000
6596,411,5,2022-02-09 00:00:00.000
6616,532,5,2022-02-10 00:00:00.000
6622,180,5,2022-02-15 00:00:00.000
6627,115,5,2022-02-16 00:00:00.000
6650,695,5,2022-02-19 00:00:00.000
6662,105,5,2022-02-22 00:00:00.000
6682,938,5,2022-02-25 00:00:00.000
6704,570,5,2022-02-26 00:00:00.000
6723,212,5,2022-02-27 00:00:00.000
6734,321,5,2022-02-28 00:00:00.000
6744,292,5,2022-03-02 00:00:00.000
6752,265,5,2022-03-05 00:00:00.000
6769,73,5,2022-03-08 00:00:00.000
6785,750,5,2022-03-09 00:00:00.000
6806,837,5,2022-03-14 00:00:00.000
6817,760,5,2022-03-16 00:00:00.000
6849,189,5,2022-03-22 00:00:00.000
6865,156,5,2022-03-24 00:00:00.000
6874,444,5,2022-03-28 00:00:00.000
6898,821,5,2022-03-30 00:00:00.000
6914,179,5,2022-03-31 00:00:00.000
6927,70,5,2022-04-04 00:00:00.000
6941,108,5,2022-04-07 00:00:00.000
6958,36,5,2022-04-09 00:00:00.000
6975,266,5,2022-04-12 00:00:00.000
6995,437,5,2022-04-14 00:00:00.000
6998,509,5,2022-04-18 00:00:00.000
7018,770,5,2022-04-22 00:00:00.000
7036,634,5,2022-04-26 00:00:00.000
7048,851,5,2022-04-29 00:00:00.000
7072,893,5,2022-04-30 00:00:00.000
7081,154,5,2022-05-01 00:00:00.000
7106,498,5,2022-05-07 00:00:00.000
7111,462,5,2022-05-08 00:00:00.000
7154,838,5,2022-05-12 00:00:00.000
7155,429,5,2022-05-13 00:00:00.000
7173,173,5,2022-05-14 00:00:00.000
7179,251,5,2022-05-19 00:00:00.000
7211,493,5,2022-05-22 00:00:00.000
7215,433,5,2022-05-23 00:00:00.000
7239,940,5,2022-05-29 00:00:00.000
7268,99,5,2022-05-31 00:00:00.000
7288,453,5,2022-06-01 00:00:00.000
7299,596,5,2022-06-02 00:00:00.000
7309,553,5,2022-06-04 00:00:00.000
7325,157,5,2022-06-06 00:00:00.000
7342,321,5,2022-06-08 00:00:00.000
7362,443,5,2022-06-09 00:00:00.000
7364,737,5,2022-06-10 00:00:00.000
7388,338,5,2022-06-12 00:00:00.000
7392,120,5,2022-06-15 00:00:00.000
7411,703,5,2022-06-16 00:00:00.000
7430,909,5,2022-06-20 00:00:00.000
7446,166,5,2022-06-21 00:00:00.000
7457,476,5,2022-06-23 00:00:00.000
7468,847,5,2022-06-24 00:00:00.000
7475,95,5,2022-06-25 00:00:00.000
7491,858,5,2022-06-27 00:00:00.000
7508,876,5,2022-06-30 00:00:00.000
7524,850,5,2022-07-01 00:00:00.000
7560,52,5,2022-07-04 00:00:00.000
7573,103,5,2022-07-06 00:00:00.000
7576,652,5,2022-07-07 00:00:00.000
7596,574,5,2022-07-09 00:00:00.000
7608,810,5,2022-07-12 00:00:00.000
7616,919,5,2022-07-13 00:00:00.000
7624,202,5,2022-07-16 00:00:00.000
7634,341,5,2022-07-17 00:00:00.000
7657,238,5,2022-07-18 00:00:00.000
7666,238,5,2022-07-19 00:00:00.000
7688,899,5,2022-07-27 00:00:00.000
7707,107,5,2022-07-29 00:00:00.000
7725,845,5,2022-07-30 00:00:00.000
7732,872,5,2022-07-31 00:00:00.000
7759,853,5,2022-08-03 00:00:00.000
7776,921,5,2022-08-05 00:00:00.000
7786,274,5,2022-08-06 00:00:00.000
7802,865,5,2022-08-07 00:00:00.000
7813,954,5,2022-08-09 00:00:00.000
7832,196,5,2022-08-14 00:00:00.000
7848,378,5,2022-08-15 00:00:00.000
7859,584,5,2022-08-16 00:00:00.000
7876,762,5,2022-08-19 00:00:00.000
7885,718,5,2022-08-21 00:00:00.000
7898,71,5,2022-08-22 00:00:00.000
7910,52,5,2022-08-24 00:00:00.000
7917,867,5,2022-08-27 00:00:00.000
7929,574,5,2022-08-28 00:00:00.000
7945,65,5,2022-08-31 00:00:00.000
7950,743,5,2022-09-03 00:00:00.000
7968,161,5,2022-09-04 00:00:00.000
7980,575,5,2022-09-07 00:00:00.000
7997,721,5,2022-09-09 00:00:00.000
8001,198,5,2022-09-10 00:00:00.000
8032,292,5,2022-09-13 00:00:00.000
8037,940,5,2022-09-14 00:00:00.000
8049,296,5,2022-09-15 00:00:00.000
8060,36,5,2022-09-16 00:00:00.000
8086,556,5,2022-09-17 00:00:00.000
8099,362,5,2022-09-22 00:00:00.000
8119,949,5,2022-09-23 00:00:00.000
8137,174,5,2022-09-27 00:00:00.000
8171,182,5,2022-10-05 00:00:00.000
8180,166,5,2022-10-08 00:00:00.000
8191,854,5,2022-10-09 00:00:00.000
8229,91,5,2022-10-12 00:00:00.000
8234,973,5,2022-10-14 00:00:00.000
8272,640,5,2022-10-20 00:00:00.000
8285,158,5,2022-10-21 00:00:00.000
8297,358,5,2022-10-24 00:00:00.000
8334,930,5,2022-10-29 00:00:00.000
8341,639,5,2022-10-31 00:00:00.000
8363,727,5,2022-11-02 00:00:00.000
8370,999,5,2022-11-07 00:00:00.000
8378,890,5,2022-11-09 00:00:00.000
8401,373,5,2022-11-10 00:00:00.000
8423,681,5,2022-11-12 00:00:00.000
8426,300,5,2022-11-14 00:00:00.000
8443,18,5,2022-11-18 00:00:00.000
8452,815,5,2022-11-19 00:00:00.000
8467,430,5,2022-11-21 00:00:00.000
8478,237,5,2022-11-22 00:00:00.000
8487,555,5,2022-11-24 00:00:00.000
8515,781,5,2022-11-29 00:00:00.000
8534,157,5,2022-11-30 00:00:00.000
8569,165,5,2022-12-04 00:00:00.000
8570,128,5,2022-12-05 00:00:00.000
8627,90,5,2022-12-18 00:00:00.000
8657,612,5,2022-12-20 00:00:00.000
8667,727,5,2022-12-23 00:00:00.000
8690,823,5,2022-12-26 00:00:00.000
24,158,15,2019-06-18 00:00:00.000
28,115,15,2019-06-21 00:00:00.000
47,466,15,2019-06-22 00:00:00.000
58,908,15,2019-06-28 00:00:00.000
74,42,15,2019-07-01 00:00:00.000
85,594,15,2019-07-02 00:00:00.000
113,63,15,2019-07-05 00:00:00.000
121,571,15,2019-07-09 00:00:00.000
126,700,15,2019-07-11 00:00:00.000
139,970,15,2019-07-12 00:00:00.000
158,56,15,2019-07-15 00:00:00.000
170,3,15,2019-07-19 00:00:00.000
191,256,15,2019-07-22 00:00:00.000
211,198,15,2019-07-24 00:00:00.000
221,945,15,2019-07-26 00:00:00.000
232,235,15,2019-07-29 00:00:00.000
247,525,15,2019-07-30 00:00:00.000
259,45,15,2019-07-31 00:00:00.000
267,951,15,2019-08-01 00:00:00.000
279,772,15,2019-08-03 00:00:00.000
295,555,15,2019-08-04 00:00:00.000
304,213,15,2019-08-05 00:00:00.000
323,34,15,2019-08-06 00:00:00.000
331,180,15,2019-08-09 00:00:00.000
344,727,15,2019-08-10 00:00:00.000
357,600,15,2019-08-12 00:00:00.000
372,818,15,2019-08-13 00:00:00.000
384,752,15,2019-08-15 00:00:00.000
398,511,15,2019-08-18 00:00:00.000
407,744,15,2019-08-19 00:00:00.000
422,997,15,2019-08-20 00:00:00.000
438,596,15,2019-08-21 00:00:00.000
455,669,15,2019-08-22 00:00:00.000
464,126,15,2019-08-28 00:00:00.000
474,44,15,2019-08-29 00:00:00.000
486,963,15,2019-08-30 00:00:00.000
495,309,15,2019-08-31 00:00:00.000
506,272,15,2019-09-04 00:00:00.000
518,333,15,2019-09-06 00:00:00.000
543,602,15,2019-09-08 00:00:00.000
563,3,15,2019-09-09 00:00:00.000
580,246,15,2019-09-11 00:00:00.000
595,852,15,2019-09-12 00:00:00.000
612,889,15,2019-09-15 00:00:00.000
618,431,15,2019-09-16 00:00:00.000
640,484,15,2019-09-17 00:00:00.000
641,587,15,2019-09-20 00:00:00.000
656,131,15,2019-09-21 00:00:00.000
681,137,15,2019-09-24 00:00:00.000
691,230,15,2019-09-25 00:00:00.000
697,562,15,2019-09-26 00:00:00.000
723,836,15,2019-09-28 00:00:00.000
754,20,15,2019-10-09 00:00:00.000
763,221,15,2019-10-12 00:00:00.000
775,67,15,2019-10-15 00:00:00.000
788,586,15,2019-10-16 00:00:00.000
816,142,15,2019-10-20 00:00:00.000
828,346,15,2019-10-21 00:00:00.000
844,812,15,2019-10-25 00:00:00.000
852,25,15,2019-10-27 00:00:00.000
867,170,15,2019-10-28 00:00:00.000
886,69,15,2019-10-29 00:00:00.000
897,775,15,2019-10-31 00:00:00.000
909,72,15,2019-11-02 00:00:00.000
916,623,15,2019-11-06 00:00:00.000
925,884,15,2019-11-08 00:00:00.000
938,132,15,2019-11-12 00:00:00.000
974,751,15,2019-11-18 00:00:00.000
984,788,15,2019-11-19 00:00:00.000
993,18,15,2019-11-23 00:00:00.000
1009,769,15,2019-11-30 00:00:00.000
1023,439,15,2019-12-01 00:00:00.000
1037,699,15,2019-12-02 00:00:00.000
1064,643,15,2019-12-06 00:00:00.000
1082,477,15,2019-12-12 00:00:00.000
1100,828,15,2019-12-13 00:00:00.000
1134,502,15,2019-12-17 00:00:00.000
1150,228,15,2019-12-18 00:00:00.000
1161,291,15,2019-12-25 00:00:00.000
1166,201,15,2019-12-27 00:00:00.000
1190,973,15,2019-12-28 00:00:00.000
1197,348,15,2019-12-30 00:00:00.000
1207,618,15,2019-12-31 00:00:00.000
1226,686,15,2020-01-01 00:00:00.000
1232,676,15,2020-01-05 00:00:00.000
1261,905,15,2020-01-08 00:00:00.000
1270,976,15,2020-01-09 00:00:00.000
1283,51,15,2020-01-12 00:00:00.000
1307,210,15,2020-01-19 00:00:00.000
1317,500,15,2020-01-22 00:00:00.000
1324,344,15,2020-01-24 00:00:00.000
1345,966,15,2020-01-28 00:00:00.000
1356,14,15,2020-01-30 00:00:00.000
1365,847,15,2020-01-31 00:00:00.000
1379,590,15,2020-02-02 00:00:00.000
1395,418,15,2020-02-03 00:00:00.000
1410,434,15,2020-02-06 00:00:00.000
1415,507,15,2020-02-07 00:00:00.000
1425,191,15,2020-02-10 00:00:00.000
1453,850,15,2020-02-16 00:00:00.000
1470,91,15,2020-02-17 00:00:00.000
1481,158,15,2020-02-18 00:00:00.000
1498,686,15,2020-02-19 00:00:00.000
1520,346,15,2020-02-22 00:00:00.000
1550,976,15,2020-02-25 00:00:00.000
1569,914,15,2020-02-26 00:00:00.000
1587,72,15,2020-02-27 00:00:00.000
1600,955,15,2020-02-29 00:00:00.000
1616,571,15,2020-03-04 00:00:00.000
1631,69,15,2020-03-05 00:00:00.000
1642,639,15,2020-03-07 00:00:00.000
1673,132,15,2020-03-15 00:00:00.000
1685,133,15,2020-03-16 00:00:00.000
1702,954,15,2020-03-17 00:00:00.000
1710,93,15,2020-03-21 00:00:00.000
1719,536,15,2020-03-22 00:00:00.000
1736,874,15,2020-03-23 00:00:00.000
1742,722,15,2020-03-24 00:00:00.000
1768,645,15,2020-03-28 00:00:00.000
1779,522,15,2020-04-01 00:00:00.000
1793,235,15,2020-04-02 00:00:00.000
1810,909,15,2020-04-03 00:00:00.000
1831,48,15,2020-04-05 00:00:00.000
1832,11,15,2020-04-09 00:00:00.000
1845,986,15,2020-04-13 00:00:00.000
1869,887,15,2020-04-15 00:00:00.000
1873,187,15,2020-04-17 00:00:00.000
1893,579,15,2020-04-19 00:00:00.000
1913,414,15,2020-04-20 00:00:00.000
1922,997,15,2020-04-21 00:00:00.000
1947,778,15,2020-04-24 00:00:00.000
1953,175,15,2020-04-28 00:00:00.000
1967,33,15,2020-04-29 00:00:00.000
1989,745,15,2020-04-30 00:00:00.000
2010,303,15,2020-05-02 00:00:00.000
2023,305,15,2020-05-04 00:00:00.000
2031,945,15,2020-05-06 00:00:00.000
2038,729,15,2020-05-09 00:00:00.000
2058,565,15,2020-05-11 00:00:00.000
2073,652,15,2020-05-13 00:00:00.000
2079,369,15,2020-05-15 00:00:00.000
2100,551,15,2020-05-16 00:00:00.000
2112,443,15,2020-05-23 00:00:00.000
2126,179,15,2020-05-24 00:00:00.000
2170,822,15,2020-05-29 00:00:00.000
2180,231,15,2020-05-30 00:00:00.000
2193,509,15,2020-05-31 00:00:00.000
2204,158,15,2020-06-01 00:00:00.000
2212,467,15,2020-06-02 00:00:00.000
2230,699,15,2020-06-03 00:00:00.000
2237,613,15,2020-06-04 00:00:00.000
2248,264,15,2020-06-05 00:00:00.000
2268,918,15,2020-06-06 00:00:00.000
2276,973,15,2020-06-07 00:00:00.000
2299,563,15,2020-06-10 00:00:00.000
2309,421,15,2020-06-14 00:00:00.000
2325,241,15,2020-06-17 00:00:00.000
2335,520,15,2020-06-18 00:00:00.000
2351,519,15,2020-06-19 00:00:00.000
2363,812,15,2020-06-20 00:00:00.000
2395,952,15,2020-06-26 00:00:00.000
2434,903,15,2020-06-29 00:00:00.000
2451,114,15,2020-06-30 00:00:00.000
2471,202,15,2020-07-03 00:00:00.000
2494,686,15,2020-07-10 00:00:00.000
2513,900,15,2020-07-12 00:00:00.000
2525,473,15,2020-07-13 00:00:00.000
2529,745,15,2020-07-14 00:00:00.000
2541,422,15,2020-07-15 00:00:00.000
2558,979,15,2020-07-17 00:00:00.000
2565,516,15,2020-07-18 00:00:00.000
2579,285,15,2020-07-20 00:00:00.000
2602,158,15,2020-07-23 00:00:00.000
2606,51,15,2020-07-24 00:00:00.000
2615,589,15,2020-07-25 00:00:00.000
2641,308,15,2020-07-27 00:00:00.000
2660,225,15,2020-07-28 00:00:00.000
2678,328,15,2020-07-31 00:00:00.000
2696,977,15,2020-08-04 00:00:00.000
2708,823,15,2020-08-06 00:00:00.000
2720,850,15,2020-08-07 00:00:00.000
2739,321,15,2020-08-10 00:00:00.000
2753,209,15,2020-08-11 00:00:00.000
2769,567,15,2020-08-12 00:00:00.000
2783,388,15,2020-08-13 00:00:00.000
2792,117,15,2020-08-16 00:00:00.000
2809,410,15,2020-08-17 00:00:00.000
2831,47,15,2020-08-19 00:00:00.000
2851,56,15,2020-08-20 00:00:00.000
2876,326,15,2020-08-25 00:00:00.000
2885,981,15,2020-08-26 00:00:00.000
2899,447,15,2020-08-27 00:00:00.000
2907,482,15,2020-08-30 00:00:00.000
2916,655,15,2020-08-31 00:00:00.000
2928,257,15,2020-09-03 00:00:00.000
2943,696,15,2020-09-04 00:00:00.000
2954,906,15,2020-09-05 00:00:00.000
2962,98,15,2020-09-06 00:00:00.000
2994,621,15,2020-09-17 00:00:00.000
2999,457,15,2020-09-18 00:00:00.000
3015,39,15,2020-09-19 00:00:00.000
3031,678,15,2020-09-22 00:00:00.000
3039,157,15,2020-09-23 00:00:00.000
3054,836,15,2020-09-24 00:00:00.000
3075,419,15,2020-09-25 00:00:00.000
3088,870,15,2020-09-27 00:00:00.000
3107,123,15,2020-09-28 00:00:00.000
3111,562,15,2020-09-30 00:00:00.000
3133,274,15,2020-10-01 00:00:00.000
3141,494,15,2020-10-03 00:00:00.000
3156,45,15,2020-10-04 00:00:00.000
3161,429,15,2020-10-07 00:00:00.000
3171,270,15,2020-10-08 00:00:00.000
3190,246,15,2020-10-09 00:00:00.000
3202,321,15,2020-10-11 00:00:00.000
3220,547,15,2020-10-15 00:00:00.000
3229,277,15,2020-10-16 00:00:00.000
3240,993,15,2020-10-17 00:00:00.000
3259,202,15,2020-10-18 00:00:00.000
3269,510,15,2020-10-19 00:00:00.000
3287,418,15,2020-10-20 00:00:00.000
3302,117,15,2020-10-22 00:00:00.000
3329,584,15,2020-10-26 00:00:00.000
3336,761,15,2020-10-27 00:00:00.000
3348,243,15,2020-10-28 00:00:00.000
3357,687,15,2020-10-30 00:00:00.000
3372,158,15,2020-11-03 00:00:00.000
3395,331,15,2020-11-05 00:00:00.000
3413,580,15,2020-11-13 00:00:00.000
3432,654,15,2020-11-15 00:00:00.000
3460,39,15,2020-11-17 00:00:00.000
3470,709,15,2020-11-19 00:00:00.000
3494,122,15,2020-11-21 00:00:00.000
3506,998,15,2020-11-23 00:00:00.000
3513,468,15,2020-11-24 00:00:00.000
3536,612,15,2020-11-25 00:00:00.000
3556,662,15,2020-11-28 00:00:00.000
3559,816,15,2020-11-29 00:00:00.000
3579,943,15,2020-12-05 00:00:00.000
3599,758,15,2020-12-08 00:00:00.000
3621,72,15,2020-12-09 00:00:00.000
3626,135,15,2020-12-10 00:00:00.000
3642,246,15,2020-12-14 00:00:00.000
3658,2,15,2020-12-16 00:00:00.000
3679,209,15,2020-12-17 00:00:00.000
3686,519,15,2020-12-18 00:00:00.000
3707,888,15,2020-12-19 00:00:00.000
3720,717,15,2020-12-21 00:00:00.000
3731,79,15,2020-12-23 00:00:00.000
3750,291,15,2020-12-27 00:00:00.000
3758,647,15,2020-12-28 00:00:00.000
3765,473,15,2020-12-30 00:00:00.000
3787,348,15,2020-12-31 00:00:00.000
3791,314,15,2021-01-02 00:00:00.000
3805,286,15,2021-01-03 00:00:00.000
3827,323,15,2021-01-07 00:00:00.000
3847,949,15,2021-01-08 00:00:00.000
3866,83,15,2021-01-09 00:00:00.000
3877,366,15,2021-01-11 00:00:00.000
3896,752,15,2021-01-17 00:00:00.000
3912,696,15,2021-01-18 00:00:00.000
3925,52,15,2021-01-19 00:00:00.000
3937,828,15,2021-01-21 00:00:00.000
3958,370,15,2021-01-23 00:00:00.000
3970,73,15,2021-01-25 00:00:00.000
3985,919,15,2021-01-27 00:00:00.000
4007,426,15,2021-01-29 00:00:00.000
4022,625,15,2021-01-30 00:00:00.000
4033,633,15,2021-02-02 00:00:00.000
4048,803,15,2021-02-03 00:00:00.000
4057,368,15,2021-02-04 00:00:00.000
